pid,wave,year,zattfam,age,female,qualhi,partner,country
96291249,9,2007,0.91,36,1,1,1,2
96324295,5,1999,1.33,28,0,0,1,2
96324295,7,2003,1.14,32,0,0,0,2
96324295,8,2005,0.58,34,0,0,0,2
96324295,9,2007,1.16,36,0,0,0,2
96365579,5,1999,-0.87,28,0,1,1,2
96365579,6,2001,-1.13,30,0,1,1,2
96424206,5,1999,-0.41,28,1,0,1,2
96424206,6,2001,-1.37,30,1,0,1,2
96424206,7,2003,-1.04,32,1,0,1,2
96424206,8,2005,-0.35,34,1,0,1,2
96424206,9,2007,-1.05,36,1,0,1,2
96476249,5,1999,0.88,28,1,0,1,2
96476249,6,2001,-0.25,30,1,0,1,2
96476249,7,2003,0.26,32,1,0,1,2
96476249,8,2005,0.36,34,1,0,1,2
96549734,5,1999,0.98,28,1,1,1,3
96549734,6,2001,0.7,30,1,1,1,3
96549734,7,2003,1.73,32,1,1,1,3
96549734,8,2005,0.23,34,1,1,1,3
96549734,9,2007,0.12,36,1,1,1,3
96648023,5,1999,1.05,28,1,0,1,3
96648023,6,2001,1.75,30,1,0,1,3
96703407,5,1999,-1.31,28,0,0,1,3
96703407,6,2001,-0.43,30,0,0,1,3
96703407,7,2003,0.06,32,0,0,1,3
96703407,8,2005,-1.09,34,0,0,1,3
96703407,9,2007,-1.71,36,0,0,1,3
96733918,5,1999,-0.01,28,1,0,1,3
96733918,6,2001,-0.32,30,1,0,1,3
96733918,7,2003,-0.34,32,1,0,1,3
96733918,8,2005,-2.14,34,1,0,1,3
96733918,9,2007,-0.64,36,1,0,1,3
96746289,5,1999,0.91,28,0,0,1,3
96746289,6,2001,1.14,30,0,0,1,3
96746289,7,2003,0.35,32,0,0,0,3
96746289,8,2005,0.39,34,0,0,0,3
96791985,6,2001,1.03,30,1,0,0,3
96791985,7,2003,-0.08,32,1,0,0,3
96801654,5,1999,-0.61,28,0,0,1,3
96801654,8,2005,-0.24,34,0,0,1,3
96801654,9,2007,-0.2,36,0,0,1,3
96802707,5,1999,0.41,28,0,0,0,3
96802707,6,2001,0.42,30,0,0,1,3
96802707,7,2003,1.08,32,0,0,1,3
96802707,8,2005,-0.1,34,0,0,1,3
96802707,9,2007,1.33,36,0,0,1,3
96860278,5,1999,-0.91,28,1,0,1,3
96860278,6,2001,-1.31,30,1,0,1,3
96860278,7,2003,-1.36,32,1,0,1,3
96860278,8,2005,-0.6,34,1,0,1,3
96860278,9,2007,0.23,36,1,0,1,3
96871849,5,1999,-0.55,28,1,0,1,3
96871849,6,2001,-0.04,30,1,0,1,3
96871849,7,2003,-1.09,32,1,0,1,3
96890533,5,1999,-0.13,28,1,0,1,3
96890533,6,2001,-0.31,30,1,0,1,3
96890533,7,2003,0.31,32,1,0,1,3
96890533,8,2005,0.13,34,1,0,1,3
96890533,9,2007,0.49,36,1,0,0,3
97074179,5,1999,1.08,28,1,0,0,3
97074179,6,2001,1.62,30,1,0,0,3
97074179,7,2003,0.96,32,1,0,0,3
97074179,8,2005,1.08,34,1,0,0,3
97122084,5,1999,-0.62,28,0,0,1,3
97122084,6,2001,-0.82,30,0,0,1,3
97122084,7,2003,0.1,32,0,0,1,3
97122084,8,2005,-0.54,34,0,0,1,3
97208507,5,1999,1.86,28,1,1,0,3
97208507,6,2001,1.17,30,1,1,0,3
97208507,7,2003,0.34,32,1,1,1,3
97208507,9,2007,-0.32,36,1,1,1,3
97208523,5,1999,0.61,28,0,1,0,3
97208523,6,2001,1.72,30,0,1,0,3
97208523,7,2003,1.71,32,0,1,0,3
97213454,5,1999,-0.86,28,1,0,0,3
97213454,6,2001,-0.07,30,1,0,1,3
97213454,7,2003,-0.91,32,1,0,1,3
97213454,8,2005,-0.97,34,1,0,1,3
97213454,9,2007,-0.54,36,1,0,1,3
97216194,5,1999,0.96,28,0,1,1,3
97216194,8,2005,-0.27,34,0,1,1,3
97216194,9,2007,-0.59,36,0,1,1,3
97216216,5,1999,-0.07,28,1,1,1,3
97216216,6,2001,0.23,30,1,1,1,3
97216216,8,2005,1.51,34,1,1,1,3
97216216,9,2007,0.66,36,1,1,1,3
97226106,5,1999,0.85,28,0,0,1,3
97226106,6,2001,0.16,30,0,0,1,3
97266574,5,1999,0.09,28,0,0,1,3
97266574,6,2001,-0.71,30,0,0,1,3
97266574,7,2003,-1.31,32,0,0,1,3
97266574,8,2005,-0.21,34,0,0,1,3
97266574,9,2007,0.15,36,0,0,1,3
97274844,5,1999,0.17,28,1,0,1,3
97274844,6,2001,-0.32,30,1,0,1,3
97274844,7,2003,0.47,32,1,0,1,3
97274844,8,2005,1.44,34,1,1,1,3
97274844,9,2007,1.38,36,1,1,1,3
97314595,5,1999,0.52,28,0,0,0,3
97314595,6,2001,0.42,30,0,0,0,3
97314595,7,2003,0.97,32,0,0,0,3
97314595,8,2005,1.09,34,0,0,0,3
97314595,9,2007,0.73,36,0,0,0,3
97406155,5,1999,0.55,28,1,1,1,3
97406155,6,2001,0.66,30,1,1,1,3
97406155,7,2003,0.02,32,1,1,1,3
97406155,8,2005,-1.21,34,1,1,1,3
97406155,9,2007,1,36,1,1,1,3
97599433,5,1999,0.8,28,1,0,1,3
97599433,6,2001,0.22,30,1,0,1,3
97599433,7,2003,0.56,32,1,0,1,3
97599433,8,2005,1.1,34,1,0,1,3
97619248,5,1999,-2.91,28,0,0,1,3
97619248,6,2001,-0.63,30,0,0,1,3
97619248,7,2003,-0.63,32,0,0,1,3
97619248,8,2005,-0.38,34,0,0,1,3
97619248,9,2007,-0.93,36,0,0,1,3
97645664,5,1999,-2.11,28,1,0,1,3
97645664,6,2001,-0.43,30,1,0,1,3
97645664,7,2003,0.22,32,1,0,1,3
97645664,8,2005,0,34,1,0,0,3
97645664,9,2007,-0.09,36,1,0,1,3
97666289,5,1999,-0.13,28,0,0,1,3
97666289,6,2001,0.56,30,0,0,1,3
97679518,5,1999,0.93,28,0,1,1,3
97679518,6,2001,-0.02,30,0,1,0,3
97685291,5,1999,-0.52,28,1,1,1,3
97685291,6,2001,-1.04,30,1,1,1,3
97685291,7,2003,-0.86,32,1,1,0,3
97685291,8,2005,-1.02,34,1,1,1,3
97685291,9,2007,-0.66,36,1,1,0,3
97699349,5,1999,1.07,28,1,0,0,3
97699349,6,2001,1.07,30,1,0,0,3
97699349,7,2003,1.28,32,1,0,1,3
97699349,8,2005,1.42,34,1,0,0,3
97699349,9,2007,0.85,36,1,0,0,3
97711691,5,1999,-0.05,28,1,0,0,3
97711691,6,2001,-0.18,30,1,0,0,3
97711691,7,2003,2,32,1,0,0,3
97711691,8,2005,1.32,34,1,0,0,3
97711691,9,2007,1.21,36,1,0,0,3
97744778,5,1999,0.55,28,1,0,1,3
97744778,6,2001,0.35,30,1,0,1,3
97744778,7,2003,-0.69,32,1,0,1,3
97744778,8,2005,-0.45,34,1,0,1,3
97809217,5,1999,-1.12,28,1,1,1,3
97809217,6,2001,0.22,30,1,1,1,3
97809217,7,2003,-0.97,32,1,1,1,3
98073451,5,1999,0.89,28,1,1,1,3
98073451,6,2001,-0.63,30,1,1,1,3
98073451,7,2003,1.64,32,1,1,1,3
98073451,8,2005,0.06,34,1,1,1,3
98127985,5,1999,-0.03,28,0,1,1,3
98127985,6,2001,0.43,30,0,1,1,3
98183338,5,1999,-0.38,28,0,0,0,3
98183338,6,2001,-0.29,30,0,0,0,3
98183338,7,2003,-0.71,32,0,0,0,3
98183338,8,2005,-0.53,34,0,0,0,3
98183338,9,2007,-0.53,36,0,0,0,3
98196529,6,2001,-0.56,30,0,0,1,3
98196529,7,2003,-0.57,32,0,0,1,3
98196529,8,2005,-1.48,34,0,0,0,3
98196529,9,2007,-1.09,36,0,0,0,3
98203959,5,1999,-1.35,28,0,0,0,3
98203959,8,2005,0.22,34,0,0,1,3
98266713,5,1999,-0.11,28,0,0,0,3
98266713,6,2001,0.03,30,0,0,0,3
98266713,7,2003,-0.52,32,0,0,0,3
98266713,9,2007,-0.04,36,0,0,0,3
98289039,5,1999,-0.47,28,1,0,1,3
98289039,6,2001,-1.29,30,1,0,1,3
98289055,5,1999,-0.5,28,0,0,1,3
98289055,6,2001,-0.84,30,0,0,1,3
98327844,5,1999,0.29,28,0,1,1,3
98327844,6,2001,0.23,30,0,1,1,3
98327844,7,2003,-0.28,32,0,1,1,3
98327844,8,2005,-0.62,34,0,1,1,3
98327844,9,2007,-0.62,36,0,1,1,3
98362488,5,1999,-0.15,28,1,0,0,3
98362488,6,2001,0.52,30,1,0,0,3
98362488,7,2003,1.1,32,1,0,0,3
98362488,8,2005,1.24,34,1,0,1,3
98362488,9,2007,-0.66,36,1,0,1,1
98391429,5,1999,0.09,28,1,0,1,3
98391429,6,2001,-0.05,30,1,0,1,3
98391429,7,2003,0.88,32,1,0,1,3
98391429,8,2005,1.99,34,1,0,1,3
98391429,9,2007,0.83,36,1,0,1,3
98398024,5,1999,0.08,28,1,0,0,3
98398024,6,2001,0.1,30,1,0,1,3
98398024,7,2003,0.16,32,1,0,1,3
98398024,8,2005,1.17,34,1,0,1,3
98398024,9,2007,1.44,36,1,0,0,3
98459961,5,1999,-0.44,28,0,1,0,3
98459961,6,2001,0.72,30,0,1,0,3
98459961,7,2003,-0.04,32,0,1,0,3
98459961,8,2005,0.22,34,0,1,0,3
98459961,9,2007,0.74,36,0,1,0,3
98468235,5,1999,-1.3,28,0,0,0,3
98468235,6,2001,-0.66,30,0,0,1,3
98468235,7,2003,-0.89,32,0,0,1,3
98468235,8,2005,-0.81,34,0,0,1,3
98468235,9,2007,-0.33,36,0,0,1,3
98525204,5,1999,0.93,28,1,0,1,3
98525204,6,2001,1.5,30,1,0,1,3
98525204,7,2003,2.04,32,1,0,1,3
98525204,8,2005,0.39,34,1,0,1,3
98525204,9,2007,1.96,36,1,0,1,3
101702116,6,2001,1.1,30,1,0,1,3
101702116,7,2003,0.08,32,1,0,1,3
101702116,8,2005,0.44,34,1,0,1,3
101702116,9,2007,-0.63,36,1,0,1,3
103348654,6,2001,0.54,30,0,1,1,1
103348654,7,2003,1.73,32,0,1,1,1
103772359,8,2005,-0.17,34,0,0,1,1
103772359,9,2007,1.41,36,0,0,1,1
105330981,6,2001,-0.02,30,0,0,1,2
105330981,7,2003,0.11,32,0,0,1,2
105959413,6,2001,-0.4,30,0,0,1,2
105959413,7,2003,0.11,32,0,0,1,2
105959413,8,2005,-0.55,34,0,0,1,2
105959413,9,2007,-1.19,36,0,0,1,2
106122444,6,2001,0.92,30,0,0,1,2
106122444,7,2003,0.14,32,0,0,0,2
106122444,8,2005,0.27,34,0,0,1,2
106122444,9,2007,-0.03,36,0,0,1,2
107000865,6,2001,0.08,30,1,1,1,3
107000865,7,2003,0.07,32,1,1,1,3
107000865,8,2005,0.73,34,1,1,1,3
107000865,9,2007,0.48,36,1,1,1,3
107191075,6,2001,-0.06,30,1,1,1,3
107191075,8,2005,-1.4,34,1,1,0,3
107191075,9,2007,-1.24,36,1,1,1,3
107320479,6,2001,-0.71,30,0,0,0,3
107320479,7,2003,-0.12,32,0,0,0,3
107320479,8,2005,-0.73,34,0,0,0,3
107320479,9,2007,-1.8,36,0,0,0,3
111430194,6,2001,0.08,30,1,1,1,2
111430194,7,2003,0.48,32,1,1,1,2
111430194,8,2005,0.6,34,1,1,1,2
111430194,9,2007,-0.81,36,1,1,1,2
112549551,7,2003,-0.06,32,0,0,1,1
112549551,8,2005,1.11,34,0,0,1,1
112549551,9,2007,0.07,36,0,0,1,1
113337698,6,2001,-0.52,30,1,0,1,3
113337698,7,2003,-0.6,32,1,0,1,3
113337698,8,2005,-1.09,34,1,0,1,3
113337698,9,2007,0.27,36,1,0,1,3
113430191,6,2001,0.84,30,0,0,1,1
113430191,7,2003,1.01,32,0,0,1,1
113430191,8,2005,0.66,34,0,0,1,1
113430191,9,2007,0.13,36,0,0,1,1
113514689,6,2001,-0.46,30,0,0,0,3
113514689,7,2003,-0.07,32,0,0,1,3
113613806,8,2005,0.31,34,0,0,1,1
113613806,9,2007,0.05,36,0,0,1,1
118509691,6,2001,-2,30,1,1,1,4
118509691,7,2003,-0.68,32,1,1,1,4
118509691,8,2005,-0.39,34,1,1,1,4
118545744,6,2001,-2.12,30,0,1,1,4
118545744,7,2003,-1.45,32,0,1,1,4
118545744,8,2005,-2.22,34,0,1,1,4
118545744,9,2007,-1.58,36,0,1,1,4
118572199,6,2001,-0.77,30,1,0,1,4
118572199,7,2003,-0.91,32,1,0,1,4
118575198,6,2001,-1.48,30,1,0,0,4
118575198,7,2003,-1.18,32,1,0,1,4
118575198,8,2005,-1.25,34,1,0,1,4
118575198,9,2007,-1.68,36,1,0,1,4
118601938,6,2001,-0.48,30,1,0,1,4
118601938,7,2003,-1.01,32,1,0,1,4
118601938,8,2005,-1.41,34,1,0,1,4
118601938,9,2007,-0.24,36,1,0,1,4
118607219,6,2001,2.3,30,1,1,0,4
118607219,7,2003,0.38,32,1,1,1,4
118607219,8,2005,-0.73,34,1,1,1,4
118607219,9,2007,0.8,36,1,1,1,4
118613448,6,2001,-0.67,30,1,0,0,4
118613448,7,2003,-0.46,32,1,0,0,4
118613448,8,2005,0.99,34,1,0,0,4
118613448,9,2007,1.94,36,1,0,1,4
118625306,6,2001,-0.05,30,0,0,1,4
118625306,7,2003,0.24,32,0,0,1,4
118625306,8,2005,-1.53,34,0,0,1,4
118625306,9,2007,-2.39,36,0,0,1,4
118636332,7,2003,0.22,32,0,0,0,4
118636332,8,2005,0.5,34,0,0,0,4
118636332,9,2007,0.7,36,0,0,0,4
118638238,6,2001,-2.91,30,1,0,1,4
118638238,7,2003,-1.02,32,1,0,1,4
118638238,8,2005,-3.71,34,1,0,1,4
118638238,9,2007,-2.53,36,1,0,1,4
118640151,6,2001,-1.68,30,0,0,0,4
118640151,7,2003,-1.46,32,0,0,0,4
118640151,9,2007,-2.34,36,0,0,0,4
118723316,8,2005,-0.12,34,1,0,1,4
118723316,9,2007,0.51,36,1,0,1,4
118740679,6,2001,1.93,30,1,1,1,4
118740679,7,2003,1.9,32,1,1,1,4
118740679,8,2005,1.83,34,1,1,1,4
118745328,6,2001,-1.48,30,0,0,1,4
118745328,7,2003,-1.17,32,0,0,1,4
118745328,9,2007,-1.82,36,0,0,1,4
118750828,6,2001,0.16,30,1,0,1,4
118750828,7,2003,0.97,32,1,0,1,4
118750828,8,2005,0.27,34,1,0,1,4
118750828,9,2007,0.15,36,1,0,1,4
118772023,6,2001,-0.37,30,1,0,1,4
118772023,7,2003,-2.08,32,1,0,1,4
118772023,8,2005,1.32,34,1,0,1,4
118772023,9,2007,-0.16,36,1,0,1,4
118791281,6,2001,0.34,30,1,0,0,4
118791281,7,2003,0.17,32,1,0,0,4
118791281,8,2005,0.3,34,1,0,1,4
118791281,9,2007,0.13,36,1,0,1,4
118798219,6,2001,0.18,30,1,0,1,4
118798219,7,2003,0.1,32,1,0,1,4
118798219,8,2005,0.41,34,1,0,1,4
118798219,9,2007,0.08,36,1,0,1,4
118805916,6,2001,-1.3,30,1,0,1,4
118805916,7,2003,-2.17,32,1,0,1,4
118805916,8,2005,-1.23,34,1,0,1,4
118805916,9,2007,-0.91,36,1,0,1,4
118860399,6,2001,2.44,30,1,1,1,4
118860399,7,2003,1.48,32,1,1,1,4
118860399,8,2005,2.6,34,1,1,1,4
118860399,9,2007,2.14,36,1,1,1,4
118872761,6,2001,0.76,30,0,0,0,4
118872761,7,2003,-0.25,32,0,0,0,4
118872761,8,2005,0.8,34,0,0,0,4
118872761,9,2007,0.95,36,0,0,0,4
118925407,6,2001,2.79,30,1,1,0,4
118925407,7,2003,2.79,32,1,1,0,4
118954008,6,2001,-0.16,30,1,1,1,4
118954008,7,2003,-0.12,32,1,1,1,4
118954008,8,2005,-0.76,34,1,1,1,4
118954261,6,2001,1.23,30,1,0,0,4
118954261,7,2003,1.12,32,1,0,1,4
118954261,8,2005,2.25,34,1,0,0,4
118954261,9,2007,1.15,36,1,0,0,4
118956175,6,2001,2.79,30,1,0,0,4
118956175,7,2003,0.64,32,1,0,0,4
118956175,8,2005,1.25,34,1,0,0,4
118956175,9,2007,0.52,36,1,0,0,4
118972995,6,2001,0.52,30,1,0,0,4
118972995,7,2003,0.58,32,1,0,0,4
118972995,8,2005,1,34,1,0,0,4
118972995,9,2007,1.67,36,1,0,0,4
118987569,6,2001,1.08,30,0,1,1,4
118987569,7,2003,1,32,0,1,1,4
119002744,6,2001,-0.65,30,1,1,1,4
119002744,7,2003,-0.08,32,1,1,1,4
119002744,8,2005,-0.66,34,1,1,1,4
119002744,9,2007,-0.95,36,1,1,1,4
119007428,6,2001,2,30,1,1,0,4
119007428,7,2003,0.58,32,1,1,0,4
119007428,8,2005,0.9,34,1,1,1,4
119007428,9,2007,1.33,36,1,1,1,4
119060299,6,2001,-0.63,30,0,1,0,4
119060299,7,2003,0.29,32,0,1,0,4
119064103,6,2001,0.05,30,1,1,0,4
119064103,7,2003,0.23,32,1,1,0,4
119064103,8,2005,0.6,34,1,1,0,4
119067978,6,2001,2.19,30,0,1,1,4
119067978,7,2003,0.11,32,0,1,1,4
119074044,6,2001,2.79,30,1,1,0,4
119074044,7,2003,0.78,32,1,1,0,4
119074044,9,2007,-0.07,36,1,1,0,4
119086719,6,2001,0.49,30,1,0,0,4
119086719,7,2003,0.13,32,1,0,0,4
119086719,8,2005,0.22,34,1,0,0,4
119086719,9,2007,-0.57,36,1,0,0,4
119088118,6,2001,1.3,30,1,0,1,4
119088118,7,2003,0.2,32,1,0,1,4
119088118,9,2007,0.05,36,1,0,1,4
119114755,6,2001,0.69,30,0,0,1,4
119114755,7,2003,0.73,32,0,0,1,4
119114755,8,2005,-0.54,34,0,0,1,4
119147823,6,2001,0.34,30,0,0,0,4
119147823,8,2005,-1.33,34,0,0,0,4
119148633,6,2001,-0.48,30,0,0,1,4
119148633,7,2003,-1.26,32,0,0,1,4
119148633,8,2005,-1.04,34,0,0,0,4
119148633,9,2007,-1.07,36,0,0,0,4
119153564,6,2001,0.2,30,0,0,1,4
119153564,7,2003,0.41,32,0,0,1,4
119153564,8,2005,0.57,34,0,0,0,4
119153564,9,2007,0.85,36,0,0,0,4
119155788,6,2001,-1.25,30,0,0,1,4
119155788,7,2003,-1.49,32,0,1,1,4
119155788,8,2005,1.01,34,0,1,1,4
119184168,7,2003,0.77,32,0,0,1,4
119184168,8,2005,0.19,34,0,0,1,4
119184168,9,2007,1.46,36,0,0,1,4
119190222,6,2001,-1.62,30,1,0,1,4
119190222,7,2003,-0.94,32,1,0,1,4
119190222,8,2005,-1.92,34,1,0,1,4
119197103,6,2001,0.38,30,1,0,1,4
119197103,7,2003,0.43,32,1,0,1,4
119197103,8,2005,0.77,34,1,0,0,4
119197103,9,2007,1.05,36,1,0,0,4
119203685,6,2001,-0.78,30,0,0,1,4
119203685,7,2003,0.33,32,0,0,1,4
119203685,8,2005,0.36,34,0,0,1,4
119203685,9,2007,0.12,36,0,0,1,4
119229838,6,2001,0.47,30,0,0,1,4
119229838,7,2003,-1.45,32,0,0,1,4
119229838,8,2005,0.97,34,0,0,1,4
119229838,9,2007,-0.38,36,0,0,1,4
119261774,6,2001,0.4,30,1,0,1,4
119261774,7,2003,0.25,32,1,0,0,4
119261774,8,2005,0.39,34,1,0,0,4
119261774,9,2007,-0.05,36,1,0,0,4
119262916,6,2001,-1.37,30,1,0,1,4
119262916,8,2005,0.79,34,1,0,1,4
119262916,9,2007,-1.69,36,1,0,1,4
119280213,6,2001,0.6,30,0,1,1,4
119280213,7,2003,1.42,32,0,1,1,4
119280213,8,2005,1.46,34,0,1,1,4
119280213,9,2007,1.46,36,0,1,0,4
119285991,6,2001,0.21,30,0,0,1,4
119285991,7,2003,0.47,32,0,0,1,4
119285991,8,2005,0.15,34,0,0,1,4
119312735,6,2001,-0.15,30,1,1,1,4
119312735,7,2003,-0.15,32,1,1,1,4
119312735,8,2005,-0.11,34,1,1,1,4
119317389,6,2001,-1.19,30,0,1,1,4
119317389,7,2003,-1.94,32,0,1,1,4
119317389,8,2005,-1.51,34,0,1,1,4
119317389,9,2007,-1.8,36,0,1,1,4
119344904,6,2001,0.45,30,0,0,1,4
119344904,7,2003,0.7,32,0,0,1,4
119344904,8,2005,-0.63,34,0,0,0,4
121749878,7,2003,0.32,32,1,0,1,3
121749878,8,2005,1.45,34,1,0,1,3
121749878,9,2007,1.54,36,1,0,1,3
122543084,7,2003,0.12,32,0,1,1,1
122543084,8,2005,0.45,34,0,1,1,1
122543084,9,2007,0.19,36,0,1,1,1
124820735,7,2003,-0.62,32,1,1,1,2
124820735,8,2005,-0.54,34,1,1,1,2
124820735,9,2007,0.49,36,1,1,1,2
134270134,7,2003,0.18,32,1,0,1,1
134270134,8,2005,0.19,34,1,0,1,1
134557859,7,2003,-0.63,32,0,1,1,1
134557859,8,2005,-0.63,34,0,1,1,1
134592239,7,2003,0.5,32,0,1,1,1
134592239,8,2005,1.12,34,0,1,1,1
134592239,9,2007,-0.62,36,0,1,1,1
134715071,7,2003,0.77,32,0,0,1,1
134715071,8,2005,0.52,34,0,0,1,1
134715071,9,2007,1.08,36,0,0,1,1
135784271,7,2003,-0.12,32,0,0,1,2
135784271,8,2005,-0.54,34,0,0,1,2
135784271,9,2007,0.12,36,0,0,1,2
137406754,8,2005,0.15,34,0,0,1,3
137406754,9,2007,0.57,36,0,0,1,3
137494823,7,2003,1.07,32,1,1,1,1
137494823,8,2005,-0.5,34,1,1,1,1
137494823,9,2007,1.06,36,1,1,1,1
137776675,7,2003,1.24,32,1,1,1,3
137776675,8,2005,1.26,34,1,1,1,3
137776675,9,2007,0.94,36,1,1,1,3
142226122,8,2005,0.76,34,1,1,1,1
142226122,9,2007,0.47,36,1,1,1,1
145759113,8,2005,-0.29,34,1,0,1,2
145759113,9,2007,0.55,36,1,0,1,2
147058554,8,2005,0.48,34,1,0,0,3
147058554,9,2007,1.2,36,1,0,0,3
151276013,8,2005,0.58,34,1,0,1,2
151276013,9,2007,-0.41,36,1,0,1,2
151334919,8,2005,-0.33,34,0,0,1,2
151334919,9,2007,-0.59,36,0,0,1,2
157118398,8,2005,0.28,34,0,0,1,3
157118398,9,2007,-1.13,36,0,0,1,3
